AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2023;03;01;HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;37;1294;2295;23,57;16,94;1,53;1,52;2,17;7852;7634;218;12051;11578;473;314
2023;03;01;HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;3;102;183;40,04;34,57;1,71;1,72;1,49;1148;1097;51;1961;1885;76;20
2023;03;01;HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;63;1769;3192;18,67;14,45;1,81;1,79;1,95;7895;6803;1092;14301;12174;2127;485
2023;03;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;9;285;542;15,34;12,04;2,03;2,03;1,91;997;950;47;2023;1933;90;81
2023;03;01;HOTEL;03;3 ESTRELLAS;CALLAO;070000;4;233;390;38,82;36,99;1,54;1,55;1,51;2895;2345;550;4472;3642;830;52
2023;03;01;HOTEL;03;3 ESTRELLAS;CUSCO;080000;74;2593;5069;15,2;12,9;1,89;1,92;1,88;10712;3756;6956;20276;7216;13060;781
2023;03;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;8,14;5,14;1,24;1,24;0;139;139;0;172;172;0;20
2023;03;01;HOTEL;03;3 ESTRELLAS;HUÁNUCO;100000;13;485;894;28,61;20,97;1,59;1,58;1,76;3648;3412;236;5812;5397;415;110
2023;03;01;HOTEL;03;3 ESTRELLAS;ICA;110000;61;2121;4846;26,06;17,45;1,41;1,4;1,44;18654;16227;2427;26215;22720;3495;506
2023;03;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;20;802;1473;15,46;10,46;1,52;1,51;1,82;3153;3065;88;4778;4618;160;171
2023;03;01;HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;83;2519;4712;32,55;26,86;2,16;2,13;2,49;18200;16715;1485;39228;35536;3692;609
2023;03;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;35;1123;1847;25,38;19,21;1,6;1,59;1,9;6877;6613;264;10999;10498;501;229
2023;03;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;160;7930;15243;37,53;30,45;1,58;1,39;2,3;91246;72209;19037;143897;100120;43777;1815
2023;03;01;HOTEL;03;3 ESTRELLAS;LORETO;160000;21;642;1102;27,88;23,56;2;2,01;1,98;4022;3283;739;8048;6584;1464;203
2023;03;01;HOTEL;03;3 ESTRELLAS;MADRE DE DIOS;170000;4;130;223;17,77;18,92;1,81;1,89;1,31;721;628;93;1308;1186;122;37
2023;03;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;9;289;512;23,82;17,52;1,37;1,36;1,46;2029;1918;111;2780;2618;162;59
2023;03;01;HOTEL;03;3 ESTRELLAS;PASCO;190000;5;122;236;32,76;20,83;1,23;1,21;1,91;1244;1222;22;1524;1482;42;18
2023;03;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;17;623;1096;28,33;20,73;1,61;1,52;2,3;4366;3867;499;7042;5892;1150;205
2023;03;01;HOTEL;03;3 ESTRELLAS;PUNO;210000;15;517;972;6,21;4,38;1,27;1,21;1,52;1044;859;185;1321;1039;282;93
2023;03;01;HOTEL;03;3 ESTRELLAS;SAN MARTÍN;220000;26;906;1618;29,25;22;1,81;1,81;1,82;6097;5924;173;11034;10720;314;269
2023;03;01;HOTEL;03;3 ESTRELLAS;TACNA;230000;12;527;1089;24,12;19,61;1,64;1,61;1,66;4040;1592;2448;6621;2567;4054;113
2023;03;01;HOTEL;03;3 ESTRELLAS;TUMBES;240000;9;284;569;35,81;34,31;2,62;2,6;2,7;2313;1875;438;6052;4869;1183;126
2023;03;01;HOTEL;03;3 ESTRELLAS;UCAYALI;250000;15;537;886;28,3;22,72;2,06;2,11;1,55;3034;2761;273;6239;5817;422;124
2023;03;01;HOTEL;04;4 ESTRELLAS;APURÍMAC;030000;1;32;56;31,05;20,1;3,64;3,79;2,3;96;86;10;349;326;23;13
2023;03;01;HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;11;556;1049;18,91;14,82;1,81;1,84;1,73;2666;1824;842;4820;3364;1456;206
2023;03;01;HOTEL;04;4 ESTRELLAS;CAJAMARCA;060000;4;214;363;41,42;34,52;1,86;1,76;2,95;2086;1910;176;3884;3365;519;161
2023;03;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;599;65,61;59,6;1,27;1,22;1,28;8728;2148;6580;11068;2622;8446;130
2023;03;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;15;1088;2148;25,96;22,73;1,88;1,7;1,95;8049;2333;5716;15133;3968;11165;552
2023;03;01;HOTEL;04;4 ESTRELLAS;HUÁNUCO;100000;1;60;101;45,97;32,96;1,89;1,92;1,53;545;502;43;1032;966;66;26
2023;03;01;HOTEL;04;4 ESTRELLAS;ICA;110000;8;797;1715;23,01;24,04;1,63;1,63;1,6;7849;6792;1057;12780;11084;1696;426
2023;03;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;24,27;16,91;1,59;1,49;2,72;217;199;18;346;297;49;19
2023;03;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;3;206;326;52,99;50,61;2,12;2,14;1,99;2418;2009;409;5115;4301;814;83
2023;03;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;5;349;643;49,8;41,12;1,59;1,55;1,97;5153;4599;554;8197;7106;1091;269
2023;03;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;42;4411;7928;34,17;28,64;2,09;1,59;2,62;33692;17295;16397;70385;27501;42884;1546
2023;03;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;102;159;26,98;25,02;1,82;1,84;1,59;679;618;61;1233;1136;97;29
2023;03;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;238;32,36;24,78;2,55;2,56;2,4;718;648;70;1828;1660;168;54
2023;03;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;3;300;558;35,51;26,13;2,02;1,91;2,6;2240;1877;363;4520;3578;942;57
2023;03;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;5;296;556;4,9;3,56;1,49;1,55;1,44;411;200;211;613;310;303;73
2023;03;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;36,24;27,86;1,65;1,86;1,5;1567;683;884;2591;1268;1323;32
2023;03;01;HOTEL;04;4 ESTRELLAS;TUMBES;240000;5;265;536;29,19;28,03;2,08;2,19;1,53;2239;1865;374;4657;4084;573;136
2023;03;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;5;288;513;36,35;27,45;2,31;2,3;2,37;1887;1494;393;4366;3436;930;109
2023;03;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;2;200;264;33,55;32,27;1,93;1,84;2,25;1367;1058;309;2641;1945;696;129
2023;03;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;15;1288;2531;17,05;15,46;1,64;1,8;1,6;7402;1371;6031;12132;2470;9662;1013
2023;03;01;HOTEL;05;5 ESTRELLAS;ICA;110000;4;439;1083;43,58;38,45;1,76;1,72;2;7336;6279;1057;12910;10795;2115;434
2023;03;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;450;39,21;36,04;1,84;1,7;2,58;2731;2288;443;5027;3886;1141;168
2023;03;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;25;4440;7804;37,09;29,87;2,25;1,49;2,68;32156;11664;20492;72273;17335;54938;3060
2023;03;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;91;63,01;60,76;1,97;1,95;1,99;872;445;427;1714;866;848;54
2023;03;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;167;55,62;41,24;1,79;1,77;1,86;1195;937;258;2135;1656;479;81
2023;03;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;231;2,49;3,83;1,55;1,5;1,59;177;82;95;274;123;151;25
2023;03;01;HOTEL;05;5 ESTRELLAS;SAN MARTÍN;220000;1;50;108;30,77;35,36;1,91;1,9;2,25;620;600;20;1184;1139;45;63
2023;03;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;162;300;44,11;30,42;2,45;2,48;2,18;1156;1013;143;2829;2517;312;72
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;49;1284;2124;18,67;16,69;1,2;1,19;1,71;9172;8988;184;10991;10676;315;249
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;105;3119;5534;23,25;16,57;1,27;1,26;1,47;22381;21599;782;28419;27270;1149;596
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;11;457;757;21,18;16,69;1,47;1,47;1,62;2657;2596;61;3916;3817;99;70
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;123;3859;6853;19,46;15,66;1,63;1,59;1,87;20462;17967;2495;33269;28593;4676;1046
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;25;826;1489;10,81;7,59;1,5;1,5;1,69;2329;2267;62;3503;3398;105;165
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;140;4199;6757;16,41;12,7;1,37;1,35;2,1;19430;19020;410;26607;25747;860;876
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;CALLAO;070000;8;678;1124;49,91;45,29;1,33;1,39;1,3;11829;4553;7276;15781;6329;9452;188
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;151;6161;11965;17,01;14,72;1,78;1,72;1,81;30696;10469;20227;54581;18046;36535;2672
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;111;193;16,01;11,87;1,7;1,7;1;418;416;2;710;708;2;29
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;68;2247;3677;29,53;23,4;1,29;1,29;1,72;20648;20361;287;26677;26183;494;405
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;133;5060;10580;24,25;19,32;1,46;1,44;1,58;43529;38734;4795;63366;55787;7579;1608
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;53;1855;3400;17,62;12,34;1,37;1,36;1,84;9525;9393;132;13010;12767;243;330
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;115;3653;6663;32,57;27,5;1,95;1,92;2,26;29098;26379;2719;56801;50649;6152;983
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;116;3607;5733;21,56;18,19;1,37;1,35;1,87;23589;22659;930;32320;30584;1736;826
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;362;22315;40762;36,82;30,09;1,7;1,37;2,51;249585;176512;73073;425200;241898;183302;8719
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;35;1067;1786;27,14;23,25;1,89;1,89;1,92;6803;5437;1366;12875;10257;2618;334
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;19;547;951;20,5;17,17;1,3;1,3;1,33;3901;3686;215;5061;4774;287;111
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;33;991;1759;20,21;14,63;1,54;1,53;1,7;5191;4924;267;7979;7526;453;216
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;16;441;777;21,2;16,49;1,42;1,41;1,91;2804;2782;22;3973;3931;42;69
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;41;1480;2609;30,3;24,03;1,84;1,79;2,27;10556;9402;1154;19437;16812;2625;436
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;PUNO;210000;47;1579;2904;8,05;6,28;1,39;1,38;1,48;4060;3538;522;5655;4880;775;281
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;62;1886;3306;32,16;24,79;1,72;1,72;1,77;14741;14381;360;25408;24772;636;520
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;22;790;1581;32,89;29,02;2,43;2,48;2,18;5852;4929;923;14224;12209;2015;305
2023;03;01;HOTEL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;23;1020;1762;32,42;24,8;2,22;2,24;2,06;6114;5305;809;13546;11882;1664;312
2023;03;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;2;16;44;29,03;29,25;1,54;1,54;0;259;259;0;399;399;0;4
2023;03;02;APART HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;1;21;30;51;40,22;1,76;1,74;2,08;213;201;12;374;349;25;9
2023;03;02;APART HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;1;19;35;,85;,92;1;1;0;10;10;0;10;10;0;4
2023;03;02;APART HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;3;32;64;5,85;5,85;2;2;0;58;58;0;116;116;0;10
2023;03;02;APART HOTEL;03;3 ESTRELLAS;LIMA;150000;8;192;361;43,72;28,95;3,47;3,15;3,98;934;579;355;3240;1826;1414;55
2023;03;02;APART HOTEL;03;3 ESTRELLAS;LORETO;160000;1;24;46;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;02;APART HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;1;9;10;3,23;2,9;1;1;0;9;9;0;9;9;0;3
2023;03;02;APART HOTEL;03;3 ESTRELLAS;PASCO;190000;1;10;17;11,94;13,09;1,06;1,06;0;65;65;0;69;69;0;4
2023;03;02;APART HOTEL;03;3 ESTRELLAS;TUMBES;240000;2;18;50;53,76;34,06;3,09;2,71;5,11;171;144;27;528;390;138;15
2023;03;02;APART HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;1;19;32;16,47;33,17;2,4;2,51;1,67;137;119;18;329;299;30;6
2023;03;02;APART HOTEL;04;4 ESTRELLAS;LIMA;150000;8;610;1277;62,31;55,38;2,19;1,81;4,03;10027;8321;1706;21924;15049;6875;435
2023;03;02;APART HOTEL;04;4 ESTRELLAS;LORETO;160000;1;13;23;68,98;38,99;1,13;1,12;1,14;245;60;185;278;67;211;6
2023;03;02;APART HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;24;48;49,33;39,18;1,92;2,02;1,52;304;242;62;583;489;94;23
2023;03;02;APART HOTEL;05;5 ESTRELLAS;LIMA;150000;6;399;673;30,66;23,49;2,76;2,32;3,21;1773;886;887;4901;2057;2844;149
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;2;16;44;29,03;29,25;1,54;1,54;0;259;259;0;399;399;0;4
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;1;21;30;51;40,22;1,76;1,74;2,08;213;201;12;374;349;25;9
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;2;38;67;8,66;16,32;2,31;2,4;1,67;147;129;18;339;309;30;10
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;3;32;64;5,85;5,85;2;2;0;58;58;0;116;116;0;10
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;22;1201;2311;48,82;41,97;2,36;1,93;3,78;12734;9786;2948;30065;18932;11133;639
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;2;37;69;24,24;13;1,13;1,12;1,14;245;60;185;278;67;211;6
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;1;9;10;3,23;2,9;1;1;0;9;9;0;9;9;0;3
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;1;10;17;11,94;13,09;1,06;1,06;0;65;65;0;69;69;0;4
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;1;24;48;49,33;39,18;1,92;2,02;1,52;304;242;62;583;489;94;23
2023;03;02;APART HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;2;18;50;53,76;34,06;3,09;2,71;5,11;171;144;27;528;390;138;15
2023;03;03;HOSTAL;01;1 ESTRELLA;AMAZONAS;010000;16;224;354;40,93;35,56;1,3;1,29;2,2;3005;2985;20;3902;3858;44;43
2023;03;03;HOSTAL;01;1 ESTRELLA;ÁNCASH;020000;34;477;777;26,93;23,02;1,08;1,08;1,21;5136;5102;34;5545;5504;41;80
2023;03;03;HOSTAL;01;1 ESTRELLA;APURÍMAC;030000;1;10;20;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;03;HOSTAL;01;1 ESTRELLA;AREQUIPA;040000;48;716;1079;21,46;18,81;1,16;1,16;1;5412;5372;40;6293;6253;40;115
2023;03;03;HOSTAL;01;1 ESTRELLA;AYACUCHO;050000;8;124;226;12,28;9,42;1,38;1,38;1,17;478;472;6;660;653;7;20
2023;03;03;HOSTAL;01;1 ESTRELLA;CALLAO;070000;11;202;396;35,75;35,41;1,01;1,01;1,15;4395;4253;142;4437;4275;162;40
2023;03;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;22;359;593;16,18;14,53;1,13;1,11;3,87;2354;2331;23;2671;2582;89;53
2023;03;03;HOSTAL;01;1 ESTRELLA;HUANCAVELICA;090000;2;27;43;45,88;29,11;1,02;1,02;0;381;381;0;388;388;0;5
2023;03;03;HOSTAL;01;1 ESTRELLA;HUÁNUCO;100000;18;255;376;41,49;43,28;1,56;1,56;0;3241;3241;0;5045;5045;0;47
2023;03;03;HOSTAL;01;1 ESTRELLA;ICA;110000;14;177;261;26,3;23,77;1;1;0;1923;1923;0;1923;1923;0;33
2023;03;03;HOSTAL;01;1 ESTRELLA;JUNÍN;120000;10;139;254;23,28;17,74;1,27;1,26;1,64;1099;1063;36;1397;1338;59;25
2023;03;03;HOSTAL;01;1 ESTRELLA;LA LIBERTAD;130000;28;415;739;35,36;25,92;1,69;1,69;1,31;3513;3487;26;5939;5905;34;79
2023;03;03;HOSTAL;01;1 ESTRELLA;LAMBAYEQUE;140000;15;202;279;18,7;16,5;1,14;1,14;1;1257;1253;4;1427;1423;4;34
2023;03;03;HOSTAL;01;1 ESTRELLA;LIMA;150000;82;1716;3042;30,89;25,68;1,13;1,13;1,24;27135;26550;585;30682;29955;727;357
2023;03;03;HOSTAL;01;1 ESTRELLA;LORETO;160000;6;98;150;19,22;15,1;1,72;1,73;1,43;408;401;7;702;692;10;24
2023;03;03;HOSTAL;01;1 ESTRELLA;MADRE DE DIOS;170000;2;65;118;9,63;9,02;1,79;1,78;2,11;184;175;9;330;311;19;7
2023;03;03;HOSTAL;01;1 ESTRELLA;MOQUEGUA;180000;16;231;385;13,21;13,91;1,33;1,33;1,09;1251;1240;11;1660;1648;12;39
2023;03;03;HOSTAL;01;1 ESTRELLA;PASCO;190000;20;351;522;40,14;25,09;1,08;1,07;1,43;3776;3769;7;4060;4050;10;57
2023;03;03;HOSTAL;01;1 ESTRELLA;PIURA;200000;3;56;81;18,49;12,11;2,14;2,14;0;142;142;0;304;304;0;11
2023;03;03;HOSTAL;01;1 ESTRELLA;PUNO;210000;26;393;662;13,76;10,61;1,01;1,01;1,17;2158;2112;46;2177;2123;54;58
2023;03;03;HOSTAL;01;1 ESTRELLA;SAN MARTÍN;220000;1;20;34;22,1;15,37;1,64;1,64;0;99;99;0;162;162;0;8
2023;03;03;HOSTAL;01;1 ESTRELLA;TACNA;230000;11;190;331;13,28;13,53;1,14;1,1;1,2;1219;732;487;1388;806;582;31
2023;03;03;HOSTAL;02;2 ESTRELLAS;AMAZONAS;010000;49;862;1366;21,29;16,09;1,06;1,06;1,74;6432;6393;39;6813;6745;68;141
2023;03;03;HOSTAL;02;2 ESTRELLAS;ÁNCASH;020000;133;2192;3828;31,77;29,4;1,14;1,14;1,07;30699;30638;61;34890;34825;65;384
2023;03;03;HOSTAL;02;2 ESTRELLAS;APURÍMAC;030000;8;172;271;32,28;25,13;1,13;1,13;1;1871;1860;11;2111;2100;11;30
2023;03;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;122;1919;3445;27,45;21,12;1,35;1,35;1,51;16708;16441;267;22556;22153;403;340
2023;03;03;HOSTAL;02;2 ESTRELLAS;AYACUCHO;050000;5;63;110;15,77;10;1,11;1,11;0;308;308;0;341;341;0;13
2023;03;03;HOSTAL;02;2 ESTRELLAS;CAJAMARCA;060000;119;2092;3285;15,77;13,51;1,22;1,22;1,03;11253;11174;79;13757;13676;81;337
2023;03;03;HOSTAL;02;2 ESTRELLAS;CALLAO;070000;6;168;322;31,37;28,52;1,01;1,01;0;2820;2820;0;2847;2847;0;23
2023;03;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;48;794;1430;21,89;17,23;1,79;1,73;2,11;4269;3639;630;7638;6311;1327;143
2023;03;03;HOSTAL;02;2 ESTRELLAS;HUANCAVELICA;090000;1;39;71;16,21;9,27;1,04;1,04;0;196;196;0;204;204;0;4
2023;03;03;HOSTAL;02;2 ESTRELLAS;HUÁNUCO;100000;24;320;532;26,92;21,54;1,11;1,11;1,25;3188;3176;12;3552;3537;15;67
2023;03;03;HOSTAL;02;2 ESTRELLAS;ICA;110000;75;1097;1811;25,81;24,26;1,13;1,13;1,05;12082;11958;124;13619;13489;130;191
2023;03;03;HOSTAL;02;2 ESTRELLAS;JUNÍN;120000;24;392;769;23,57;21,34;1,24;1,23;1,57;4112;4082;30;5087;5040;47;82
2023;03;03;HOSTAL;02;2 ESTRELLAS;LA LIBERTAD;130000;130;2172;3855;18,52;18,97;1,27;1,27;1,31;17886;17713;173;22672;22446;226;371
2023;03;03;HOSTAL;02;2 ESTRELLAS;LAMBAYEQUE;140000;149;2203;3121;20,56;16,2;1,21;1,21;1,16;12974;12883;91;15670;15564;106;395
2023;03;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;133;3177;5812;29,19;27,98;1,33;1,24;2,48;54491;50419;4072;72708;62608;10100;775
2023;03;03;HOSTAL;02;2 ESTRELLAS;LORETO;160000;6;107;172;10,34;11,63;2,48;2,48;2,75;250;246;4;620;609;11;23
2023;03;03;HOSTAL;02;2 ESTRELLAS;MADRE DE DIOS;170000;5;139;198;24,95;30,84;1,58;1,58;1,42;1201;1175;26;1893;1856;37;24
2023;03;03;HOSTAL;02;2 ESTRELLAS;MOQUEGUA;180000;64;901;1489;16,73;12,37;1,28;1,28;1,33;4470;4410;60;5709;5629;80;162
2023;03;03;HOSTAL;02;2 ESTRELLAS;PASCO;190000;15;265;508;16,34;11,11;1,34;1,34;1;1308;1306;2;1750;1748;2;42
2023;03;03;HOSTAL;02;2 ESTRELLAS;PIURA;200000;24;474;810;20,52;17,39;1,33;1,32;1,51;3283;3137;146;4366;4146;220;91
2023;03;03;HOSTAL;02;2 ESTRELLAS;PUNO;210000;47;704;1283;13,01;9,63;1,48;1,49;1,27;2586;2531;55;3830;3760;70;119
2023;03;03;HOSTAL;02;2 ESTRELLAS;SAN MARTÍN;220000;21;311;507;29,38;25,62;1,56;1,56;1,5;2586;2562;24;4026;3990;36;71
2023;03;03;HOSTAL;02;2 ESTRELLAS;TACNA;230000;27;456;883;25,81;16;1,61;1,6;1,62;2713;867;1846;4381;1390;2991;85
2023;03;03;HOSTAL;02;2 ESTRELLAS;TUMBES;240000;5;66;131;6,74;5,37;1,44;1,46;1;151;147;4;218;214;4;18
2023;03;03;HOSTAL;02;2 ESTRELLAS;UCAYALI;250000;2;71;136;21,04;11,62;1,48;1,48;1,8;331;326;5;490;481;9;16
2023;03;03;HOSTAL;03;3 ESTRELLAS;AMAZONAS;010000;10;158;291;24,23;21,43;1,14;1,13;1,33;1694;1607;87;1933;1817;116;25
2023;03;03;HOSTAL;03;3 ESTRELLAS;ÁNCASH;020000;21;316;624;11,04;7,25;1,49;1,49;1;943;940;3;1403;1400;3;69
2023;03;03;HOSTAL;03;3 ESTRELLAS;APURÍMAC;030000;1;24;43;22,85;12,75;1,44;1,45;1;118;115;3;170;167;3;7
2023;03;03;HOSTAL;03;3 ESTRELLAS;AREQUIPA;040000;38;606;1104;21,16;17,26;1,89;1,84;2,11;3128;2606;522;5907;4803;1104;151
2023;03;03;HOSTAL;03;3 ESTRELLAS;AYACUCHO;050000;2;38;77;29,97;18,64;2;1,98;2,08;223;185;38;445;366;79;20
2023;03;03;HOSTAL;03;3 ESTRELLAS;CUSCO;080000;18;308;620;9,42;7,78;1,45;1,24;2,42;1034;856;178;1496;1065;431;54
2023;03;03;HOSTAL;03;3 ESTRELLAS;HUÁNUCO;100000;2;48;71;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;03;HOSTAL;03;3 ESTRELLAS;ICA;110000;36;623;1166;31,39;23,29;1,46;1,43;1,66;5751;4998;753;8418;7169;1249;130
2023;03;03;HOSTAL;03;3 ESTRELLAS;JUNÍN;120000;3;60;108;26,02;20,28;1,56;1,55;4;436;435;1;679;675;4;32
2023;03;03;HOSTAL;03;3 ESTRELLAS;LA LIBERTAD;130000;48;821;1582;39,42;35,39;1,27;1,28;1,18;13627;13383;244;17354;17066;288;161
2023;03;03;HOSTAL;03;3 ESTRELLAS;LAMBAYEQUE;140000;25;352;515;32,61;25,83;1,25;1,24;1,55;3301;3225;76;4124;4006;118;77
2023;03;03;HOSTAL;03;3 ESTRELLAS;LIMA;150000;21;417;796;22,73;18,97;1,11;1,09;1,24;4236;3790;446;4681;4127;554;79
2023;03;03;HOSTAL;03;3 ESTRELLAS;LORETO;160000;9;145;252;19,58;20,49;2,23;2,15;3,22;717;663;54;1601;1427;174;50
2023;03;03;HOSTAL;03;3 ESTRELLAS;MADRE DE DIOS;170000;1;22;29;35,63;44,05;1,6;1,6;1,8;247;242;5;396;387;9;2
2023;03;03;HOSTAL;03;3 ESTRELLAS;MOQUEGUA;180000;5;71;129;23,94;18,05;1,59;1,54;2,18;454;420;34;722;648;74;17
2023;03;03;HOSTAL;03;3 ESTRELLAS;PASCO;190000;1;9;18;0;0;0;0;0;0;0;0;0;0;0;0
2023;03;03;HOSTAL;03;3 ESTRELLAS;PIURA;200000;3;68;162;7,16;4,88;2,75;2,57;4,63;89;81;8;245;208;37;37
2023;03;03;HOSTAL;03;3 ESTRELLAS;PUNO;210000;7;147;251;19,22;14,83;1,43;1,42;1,58;807;742;65;1154;1051;103;30
2023;03;03;HOSTAL;03;3 ESTRELLAS;SAN MARTÍN;220000;6;111;243;45,51;40,45;2,03;2,02;2,32;1500;1459;41;3047;2952;95;37
2023;03;03;HOSTAL;03;3 ESTRELLAS;TACNA;230000;4;78;178;22,99;17,52;2,72;2,21;3,05;355;138;217;967;305;662;16
2023;03;03;HOSTAL;03;3 ESTRELLAS;TUMBES;240000;4;65;142;,65;,48;1;1;0;21;21;0;21;21;0;13
