FECHA_CORTE;ANIO;MES;ID_CLASE;CLASE;ID_CATEGORIA;CATEGORIA;DEPARTAMENTO;ID_UBIGEO;NUMERO_ESTABLECIMIENTOS;NUMERO_HABITACIONES;NUMERO_PLAZAS_CAMA;PORCENTAJE_TNOH;PORCENTAJE_TNOC;PROMEDIO_PERMANENCIA;PROMEDIO_PERMANENCIA_NAC;PROMEDIO_PERMANENCIA_EXT;TOTAL_ARRIBOS;TOTAL_ARRIBOS_NAC;TOTAL_ARRIBOS_EXT;TOTAL_PERNOCT;TOTAL_PERNOCT_NAC;TOTAL_PERNOCT_EXT;TOTAL_EMPLEO
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;CAJAMARCA;060000;52;780;1289;18.76;15.49;1.38;1.38;1.39;4337;4162;175;5990;5747;243;174
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;CUSCO;080000;19;338;653;25.61;22.41;1.89;1.73;1.97;2324;793;1531;4391;1372;3019;82
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;HUÁNUCO;100000;1;31;39;0;0;0;0;0;0;0;0;0;0;0;0
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;ICA;110000;41;676;1266;43.01;33.21;1.27;1.4;1.06;9961;5999;3962;12614;8402;4212;145
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;JUNÍN;120000;3;57;114;22.81;14.56;1.78;1.75;2.2;280;265;15;498;465;33;35
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;LA LIBERTAD;130000;47;893;1728;27.99;23.81;1.18;1.18;1.25;10465;10233;232;12345;12054;291;163
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;LAMBAYEQUE;140000;25;370;573;28.86;22.71;1.27;1.27;1.39;3071;3020;51;3903;3832;71;92
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;LIMA;150000;25;513;952;22.65;20.41;1.14;1.15;1.09;5113;4394;719;5830;5046;784;93
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;LORETO;160000;8;144;227;31.71;26.84;2.12;2.12;2.11;864;719;145;1828;1522;306;56
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;MADRE DE DIOS;170000;1;22;28;32.73;49.88;1.93;1.93;0;217;217;0;419;419;0;2
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;MOQUEGUA;180000;6;162;315;6.56;5.11;1.57;1.59;1;308;299;9;483;474;9;21
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;PASCO;190000;2;21;44;19.52;12.42;1.1;1.09;1.67;149;146;3;164;159;5;9
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;PIURA;200000;2;36;86;17.13;25.19;2.3;2.08;3.6;283;243;40;650;506;144;11
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;PUNO;210000;10;225;394;28.5;19.98;1.5;1.59;1.18;1574;1232;342;2362;1958;404;53
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;SAN MARTÍN;220000;5;102;241;31.7;27.47;1.97;1.97;2;1008;989;19;1986;1948;38;37
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;TACNA;230000;4;78;178;29.02;21.93;2.06;1.8;2.4;569;322;247;1171;578;593;18
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;TUMBES;240000;4;65;142;0;0;0;0;0;0;0;0;0;0;0;0
20260512;2025;04;03;HOSTAL;03;3 ESTRELLAS;UCAYALI;250000;1;35;52;15.05;14.1;1.55;1.55;0;142;142;0;220;220;0;4
