FECHA_CORTE;ANIO;MES;ID_CLASE;CLASE;ID_CATEGORIA;CATEGORIA;DEPARTAMENTO;ID_UBIGEO;NUMERO_ESTABLECIMIENTOS;NUMERO_HABITACIONES;NUMERO_PLAZAS_CAMA;PORCENTAJE_TNOH;PORCENTAJE_TNOC;PROMEDIO_PERMANENCIA;PROMEDIO_PERMANENCIA_NAC;PROMEDIO_PERMANENCIA_EXT;TOTAL_ARRIBOS;TOTAL_ARRIBOS_NAC;TOTAL_ARRIBOS_EXT;TOTAL_PERNOCT;TOTAL_PERNOCT_NAC;TOTAL_PERNOCT_EXT;TOTAL_EMPLEO
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LIMA;150000;6102;52888;91883;18.76;17.42;1.28;1.28;1.18;1795868;1758758;37111;2292548;2248606;43942;41141
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LORETO;160000;349;5359;8357;12.89;7.4;5.24;4.67;12.39;3660;3391;269;19171;15837;3334;499
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PASCO;190000;206;3025;4598;1.9;1.32;1.26;1.26;0;1495;1495;0;1886;1886;0;439
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PIURA;200000;435;5995;10500;14.73;11.37;2.36;2.28;6.88;15692;15409;283;37012;35066;1946;972
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;410;6394;10064;11.14;9.22;4.97;4.98;4.38;5788;5724;64;28774;28494;280;600
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;TACNA;230000;240;3242;6069;1.8;1.15;1;1;1;2162;2128;34;2167;2133;34;351
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;TUMBES;240000;107;1340;2633;9.58;9.25;2.48;3.69;1.94;3040;948;2092;7554;3499;4055;180
;2020;07;01;HOTEL;01;1 ESTRELLA;ÁNCASH;020000;5;148;243;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;APURÍMAC;030000;2;80;115;10.16;7.55;1;1;0;269;269;0;269;269;0;8
;2020;07;01;HOTEL;01;1 ESTRELLA;CAJAMARCA;060000;4;120;193;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;HUÁNUCO;100000;8;240;357;6.6;4.91;2.55;2.55;0;213;213;0;543;543;0;40
;2020;07;01;HOTEL;01;1 ESTRELLA;ICA;110000;4;82;108;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;JUNÍN;120000;2;124;241;7;4.43;1.41;1.41;0;235;235;0;331;331;0;12
;2020;07;01;HOTEL;01;1 ESTRELLA;LAMBAYEQUE;140000;4;124;188;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;LIMA;150000;6;235;453;22.63;22.21;1.04;1.04;1;2778;2772;6;2892;2886;6;36
;2020;07;01;HOTEL;01;1 ESTRELLA;MADRE DE DIOS;170000;1;20;34;4.35;3.98;1.17;1.17;0;36;36;0;42;42;0;3
;2020;07;01;HOTEL;01;1 ESTRELLA;MOQUEGUA;180000;1;20;41;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;PASCO;190000;2;72;131;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;PIURA;200000;2;53;83;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;PUNO;210000;5;131;234;53.61;48.15;4.26;4.29;1.63;820;812;8;3493;3480;13;18
;2020;07;01;HOTEL;01;1 ESTRELLA;SAN MARTÍN;220000;6;126;199;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;531;7128;12439;20.81;15.49;3.52;3.48;5.65;16958;16625;333;59750;57867;1883;1068
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;333;4622;7400;2.81;2.79;1.2;1.2;0;5328;5328;0;6395;6395;0;278
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;324;4698;7381;13.85;9.71;1;1;1;22221;21339;882;22221;21339;882;231
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;JUNÍN;120000;538;8063;13005;7.1;4.72;1.35;1.35;0;14068;14068;0;19016;19016;0;1277
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;243;3007;4264;17.3;14.22;1.12;1.13;1;16758;16244;514;18794;18279;515;505
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;CALLAO;070000;247;3400;6278;21.91;22.02;1;1;1;79196;78958;238;79196;78958;238;942
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;125;2532;4184;27.74;21.72;1.96;1.88;2.45;14346;12286;2060;28174;23132;5042;405
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PUNO;210000;364;4717;8268;17.8;15.04;1.31;1.31;1.69;29477;29425;52;38548;38460;88;781
;2020;07;01;HOTEL;01;1 ESTRELLA;CUSCO;080000;6;145;272;1.16;.69;1;1;0;58;58;0;58;58;0;20
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;86;1487;2214;7.5;6.69;2.48;2.48;0;1856;1856;0;4594;4594;0;169
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;UCAYALI;250000;206;3744;5609;20.05;17.75;1.99;1.99;2.04;15487;15409;78;30860;30701;159;617
;2020;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;108;1401;2480;14.09;11.03;2.01;1.85;7.75;4218;4104;114;8481;7598;883;239
;2020;07;01;HOTEL;01;1 ESTRELLA;AREQUIPA;040000;5;178;285;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;AYACUCHO;050000;5;130;216;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;LA LIBERTAD;130000;2;46;88;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;01;1 ESTRELLA;TACNA;230000;2;57;112;30.33;20.39;9.83;9.83;0;72;72;0;708;708;0;5
;2020;07;01;HOTEL;02;2 ESTRELLAS;AMAZONAS;010000;25;693;1067;13.68;8.97;1.73;1.73;0;1718;1718;0;2967;2967;0;117
;2020;07;01;HOTEL;02;2 ESTRELLAS;ÁNCASH;020000;35;945;1716;7.49;4.85;1.15;1.15;0;2239;2239;0;2581;2581;0;154
;2020;07;01;HOTEL;02;2 ESTRELLAS;APURÍMAC;030000;2;56;100;3.97;2.26;1;1;0;70;70;0;70;70;0;8
;2020;07;01;HOTEL;02;2 ESTRELLAS;AYACUCHO;050000;8;235;463;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;02;2 ESTRELLAS;CAJAMARCA;060000;31;905;1428;4.37;2.51;1.31;1.31;0;850;850;0;1112;1112;0;150
;2020;07;01;HOTEL;02;2 ESTRELLAS;CALLAO;070000;2;64;115;.97;.63;1.08;1;2;24;22;2;26;22;4;10
;2020;07;01;HOTEL;02;2 ESTRELLAS;CUSCO;080000;43;1093;1943;25.65;13.79;4.13;4.13;4.67;2012;2009;3;8304;8290;14;167
;2020;07;01;HOTEL;02;2 ESTRELLAS;HUÁNUCO;100000;32;940;1459;6.77;5.35;1.03;1.03;0;2343;2343;0;2418;2418;0;160
;2020;07;01;HOTEL;02;2 ESTRELLAS;ICA;110000;46;1243;2136;32.57;28.37;12.12;12.12;0;1550;1550;0;18783;18783;0;214
;2020;07;01;HOTEL;02;2 ESTRELLAS;JUNÍN;120000;15;409;715;10.81;6.64;1.39;1.4;1;1055;1053;2;1471;1469;2;65
;2020;07;01;HOTEL;02;2 ESTRELLAS;LA LIBERTAD;130000;21;589;1073;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;02;2 ESTRELLAS;LAMBAYEQUE;140000;60;1701;2573;14.62;11.51;1.28;1.28;1.1;7190;7169;21;9183;9160;23;294
;2020;07;01;HOTEL;02;2 ESTRELLAS;LIMA;150000;93;3899;7105;24.88;21.46;1.58;1.57;2.14;34707;34242;465;54824;53826;997;703
;2020;07;01;HOTEL;02;2 ESTRELLAS;LORETO;160000;11;287;466;4.47;3.41;1.18;1.18;1.07;418;403;15;492;476;16;50
;2020;07;01;HOTEL;02;2 ESTRELLAS;MADRE DE DIOS;170000;1;35;70;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;02;2 ESTRELLAS;MOQUEGUA;180000;12;318;496;13.31;9.55;2.13;2.06;3.56;690;658;32;1469;1355;114;66
;2020;07;01;HOTEL;02;2 ESTRELLAS;PASCO;190000;3;84;127;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;02;2 ESTRELLAS;PIURA;200000;17;420;703;12.32;9.01;1.81;1.81;2;1087;1085;2;1964;1960;4;80
;2020;07;01;HOTEL;02;2 ESTRELLAS;PUNO;210000;20;500;914;2.68;2.52;1.49;1.49;0;480;480;0;714;714;0;79
;2020;07;01;HOTEL;02;2 ESTRELLAS;SAN MARTÍN;220000;17;480;781;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;02;2 ESTRELLAS;TACNA;230000;33;887;1771;4.89;2.63;4.37;4.37;0;330;330;0;1442;1442;0;145
;2020;07;01;HOTEL;02;2 ESTRELLAS;TUMBES;240000;4;150;264;1.35;1.27;1.6;1.6;0;65;65;0;104;104;0;20
;2020;07;01;HOTEL;02;2 ESTRELLAS;UCAYALI;250000;2;51;81;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;32;1087;1866;17.92;10.93;2.38;2.37;3.25;2652;2597;55;6321;6142;179;217
;2020;07;01;HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;3;98;172;49.74;34.4;2.48;2.51;1.33;739;724;15;1834;1814;20;20
;2020;07;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;4;151;280;15.66;9.23;5.76;2.24;31.06;139;122;17;801;273;528;65
;2020;07;01;HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;52;1618;2778;48.08;21.03;9.45;9.45;0;1917;1917;0;18114;18114;0;279
;2020;07;01;HOTEL;03;3 ESTRELLAS;CALLAO;070000;2;119;220;14.39;11.77;4.16;3.92;10.43;193;186;7;803;730;73;29
;2020;07;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;13.8;9.59;3.09;3.22;1.29;104;97;7;321;312;9;18
;2020;07;01;HOTEL;03;3 ESTRELLAS;ICA;110000;44;1466;2933;33.12;24.75;3.92;3.93;2.06;5747;5711;36;22501;22427;74;263
;2020;07;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;17;620;1190;35.27;18.46;3.51;3.52;1.33;1941;1929;12;6809;6793;16;185
;2020;07;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;23;780;1284;6.89;5.42;1.92;1.9;2.41;1123;1069;54;2156;2026;130;185
;2020;07;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;127;6438;12082;34.4;24.13;3.07;3.07;2.86;29476;28738;738;90374;88263;2111;1358
;2020;07;01;HOTEL;03;3 ESTRELLAS;MADRE DE DIOS;170000;1;61;122;11.85;7.14;3.29;3.29;0;82;82;0;270;270;0;23
;2020;07;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;7;249;454;32.4;19.89;2.72;2.72;5;1028;1026;2;2800;2790;10;54
;2020;07;01;HOTEL;03;3 ESTRELLAS;PASCO;190000;3;87;170;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;10;321;531;4.25;3.43;1.35;1.35;2;419;418;1;565;563;2;57
;2020;07;01;HOTEL;03;3 ESTRELLAS;PUNO;210000;20;653;1160;40.46;24.21;4.62;4.62;0;1883;1883;0;8707;8707;0;158
;2020;07;01;HOTEL;03;3 ESTRELLAS;SAN MARTÍN;220000;18;643;1124;13.88;8.74;1.24;1.24;0;2448;2448;0;3047;3047;0;107
;2020;07;01;HOTEL;03;3 ESTRELLAS;TACNA;230000;12;428;889;30.03;16.34;7.09;7.09;0;635;635;0;4504;4504;0;103
;2020;07;01;HOTEL;03;3 ESTRELLAS;TUMBES;240000;5;179;349;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;632;23.89;18.58;3.74;4.66;1.39;972;699;273;3640;3260;380;114
;2020;07;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;3;354;675;29.93;16.13;6.22;6.34;3.27;543;521;22;3375;3303;72;146
;2020;07;01;HOTEL;04;4 ESTRELLAS;HUÁNUCO;100000;1;52;90;46.71;27.96;7.88;7.88;0;99;99;0;780;780;0;25
;2020;07;01;HOTEL;04;4 ESTRELLAS;ICA;110000;5;460;912;46.14;28.83;10.46;10.47;9.5;779;773;6;8151;8094;57;147
;2020;07;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;90.32;54.74;14;14;0;80;80;0;1120;1120;0;19
;2020;07;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;2;134;231;67.79;40.23;5.58;5.95;2.02;516;468;48;2881;2784;97;24
;2020;07;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;3;242;386;18.38;13.45;2.43;2.47;1.45;663;634;29;1609;1567;42;220
;2020;07;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;38;3793;6648;52.77;34.08;4.99;5.09;3.03;14065;13398;667;70226;68204;2022;1304
;2020;07;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;90;150;18.92;14.26;4.51;4.52;4;147;143;4;663;647;16;20
;2020;07;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;232;46.53;28.49;9.03;9.06;7.83;227;221;6;2049;2002;47;18
;2020;07;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;2;181;340;17.84;10.2;4.3;4.13;7.58;250;238;12;1075;984;91;26
;2020;07;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;4;275;538;51.79;27.38;8.2;8.2;0;557;557;0;4567;4567;0;94
;2020;07;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;41.78;21.59;3.49;3.4;20.67;576;573;3;2008;1946;62;17
;2020;07;01;HOTEL;04;4 ESTRELLAS;TUMBES;240000;2;113;229;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;5;288;506;10.17;6.85;3.06;2.9;8.4;351;341;10;1074;990;84;126
;2020;07;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;3;241;346;77.83;54.23;6.66;6.66;0;873;873;0;5817;5817;0;104
;2020;07;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;1;93;188;52.93;26.84;4.89;4.97;1.14;320;313;7;1564;1556;8;14
;2020;07;01;HOTEL;05;5 ESTRELLAS;ICA;110000;1;124;396;9.55;7;1.9;1.91;1.79;452;428;24;859;816;43;67
;2020;07;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;1;120;240;52.88;28.72;3.35;3.38;2.8;637;612;25;2137;2067;70;97
;2020;07;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;20;3722;6762;56.45;33.84;4.53;4.59;4.04;15643;14092;1551;70927;64667;6260;2348
;2020;07;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;88;6.29;7;1.87;1.93;1.56;102;86;16;191;166;25;41
;2020;07;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;167;25.77;14.99;3.7;3.86;1.94;210;192;18;776;741;35;47
;2020;07;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;235;64.07;62.43;1.74;1.65;2.64;2612;2377;235;4548;3928;620;83
;2020;07;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;162;297;5.75;3.52;3.52;3.64;1;92;88;4;324;320;4;15
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;41;1079;1724;13.05;10.34;1.99;1.97;2.8;2771;2691;80;5526;5302;224;181
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;72;2180;3825;12.18;7.51;1.82;1.8;3.25;4891;4836;55;8902;8723;179;371
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;7;234;387;25.26;18.11;2.02;2.03;1.33;1078;1063;15;2173;2153;20;36
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;17;516;959;4.58;2.69;5.76;2.24;31.06;139;122;17;801;273;528;65
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;87;2643;4399;30.93;14.1;6.95;6.95;0;2767;2767;0;19226;19226;0;429
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CALLAO;070000;6;554;967;20.03;15.64;3.79;4.47;1.62;1412;1075;337;5347;4801;546;178
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;107;3846;7239;27.38;15.19;5.47;5.48;3.38;6234;6200;34;34082;33967;115;805
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;107;181;17.12;13.38;3.35;3.42;1.29;224;217;7;751;742;9;29
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;49;1581;2541;7.35;5.52;1.38;1.39;1.2;3141;3100;41;4346;4297;49;296
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;100;3375;6485;33.02;25.02;5.9;5.92;2.64;8528;8462;66;50294;50120;174;691
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;104;3152;5985;19.8;14.75;1.87;1.88;1.76;14602;14433;169;27371;27074;297;538
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;90;2847;4431;12.18;9.43;1.44;1.44;1.88;8976;8872;104;12948;12753;195;699
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;284;18087;33050;43.03;28.4;3.45;3.45;3.44;93663;89666;3996;323114;309384;13730;6742
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;3;116;226;6.98;4.45;2.64;2.64;0;118;118;0;312;312;0;26
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;8;243;428;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;32;1058;1824;11.25;7.75;2.23;2.2;4;1966;1933;33;4380;4248;132;210
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;41;1249;2104;7.15;4.67;1.24;1.24;0;2448;2448;0;3047;3047;0;107
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;TACNA;230000;48;1522;3072;16.55;9.1;5.37;5.34;20.67;1613;1610;3;8662;8600;62;270
;2020;07;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;11;442;842;.46;.4;1.6;1.6;0;65;65;0;104;104;0;20
;2020;07;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;2;16;52;0;0;0;0;0;0;0;0;0;0;0;0
;2020;07;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;1;17;34;12.33;7.31;1;1;0;77;77;0;77;77;0;4
