AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;213;3369;5914;29,37;25,15;1,26;1,24;1,73;32930;31536;1394;41650;39237;2413;635
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;11;191;339;18,31;14,98;1,78;1,7;2,94;799;746;53;1422;1266;156;50
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;187;3292;5223;19,33;16,37;1,31;1,31;1,37;18233;17997;236;23946;23623;323;551
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CALLAO;070000;17;390;764;50,71;47,87;1,02;1,02;1,02;10496;10300;196;10725;10525;199;77
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CUSCO;080000;92;1589;2866;19,86;16,71;1,51;1,38;2,25;8904;7622;1282;13412;10525;2887;260
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;3;68;116;27,57;18,84;1,13;1,11;8;543;542;1;612;604;8;9
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;41;565;909;43,96;44,03;1,15;1,15;1;9778;9767;11;11206;11195;11;107
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;ICA;110000;103;1563;2700;37,94;29,82;1,25;1,25;1,42;17972;17183;789;22542;21424;1118;286
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;38;603;1137;30,58;26,58;1,28;1,28;1,83;6617;6605;12;8463;8441;22;135
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;222;3646;6620;29,79;29,72;1,17;1,17;1,13;47136;46747;389;55095;54654;441;645
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;197;2872;4035;25,05;19,71;1,11;1,11;1,1;20084;19868;216;22266;22028;238;534
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;LIMA;150000;234;5233;9481;35,32;31,67;1,22;1,17;2,4;85954;82271;3683;105206;96359;8846;1137
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;LORETO;160000;19;296;475;24,66;18,63;1,99;1,77;3,29;1244;1064;180;2478;1885;593;80
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;7;187;292;34,64;30,54;1,38;1,38;1,08;1814;1778;36;2497;2458;39;31
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;75;1070;1760;23,32;18,67;1,49;1,5;1,11;6166;6102;64;9201;9130;71;186
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;PASCO;190000;33;592;990;33,19;25,9;1,95;1,95;1,38;3691;3683;8;7180;7169;11;91
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;PIURA;200000;32;624;1032;38,53;36,09;1,75;1,74;1,84;5960;5651;309;10429;9860;569;154
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;PUNO;210000;75;1206;2148;24,48;18,48;1,28;1,29;1,26;8655;8050;605;11117;10354;763;197
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;25;408;718;32,77;33,23;1,84;1,82;2,48;3623;3511;112;6680;6402;278;106
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;TACNA;230000;38;676;1280;16,87;12,27;1,3;1,31;1,17;3370;3346;24;4396;4368;28;112
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;TUMBES;240000;10;149;305;21,19;18,27;2,09;2,08;2,3;745;695;50;1560;1445;115;37
2022;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;3;106;188;25,2;15,88;1,71;1,72;1,2;488;483;5;836;830;6;26
2022;02;05;ALBERGUE;12;ALBERGUE;AMAZONAS;010000;1;6;11;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;12;ALBERGUE;ÁNCASH;020000;7;76;162;3,57;2,03;1;1;0;92;92;0;92;92;0;15
2022;02;05;ALBERGUE;12;ALBERGUE;AREQUIPA;040000;4;94;225;28,23;24,13;1,47;1,5;1,4;1036;738;298;1520;1104;416;83
2022;02;05;ALBERGUE;12;ALBERGUE;CAJAMARCA;060000;1;11;22;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;12;ALBERGUE;CUSCO;080000;9;152;559;23,64;16,66;1,9;1,89;1,91;1370;284;1086;2608;538;2070;67
2022;02;05;ALBERGUE;12;ALBERGUE;ICA;110000;1;10;28;21,07;21,56;1,52;1,51;1,8;111;106;5;169;160;9;4
2022;02;05;ALBERGUE;12;ALBERGUE;JUNÍN;120000;1;32;104;28,35;22,97;1,75;1,76;1,5;382;372;10;669;654;15;16
2022;02;05;ALBERGUE;12;ALBERGUE;LIMA;150000;8;128;346;32,87;26,93;1,54;1,28;1,71;1698;688;1010;2609;883;1726;44
2022;02;05;ALBERGUE;12;ALBERGUE;LORETO;160000;55;730;1562;13,61;13;1,76;1,56;2,23;3227;2234;993;5687;3476;2211;219
2022;02;05;ALBERGUE;12;ALBERGUE;MADRE DE DIOS;170000;9;267;475;7,72;6,8;2,99;2,84;3,05;303;90;213;905;256;649;241
2022;02;05;ALBERGUE;12;ALBERGUE;PASCO;190000;12;206;599;7,84;8,42;1,56;1,49;3,86;903;875;28;1413;1305;108;37
2022;02;05;ALBERGUE;12;ALBERGUE;PUNO;210000;1;13;35;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;12;ALBERGUE;SAN MARTÍN;220000;9;177;408;24,48;20,89;1,88;1,88;1,94;1268;1185;83;2386;2225;161;59
2022;02;05;ALBERGUE;12;ALBERGUE;UCAYALI;250000;4;47;122;18,01;15,28;1,94;1,73;3,07;269;226;43;522;390;132;21
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;1;6;11;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;7;76;162;3,57;2,03;1;1;0;92;92;0;92;92;0;15
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;4;94;225;28,23;24,13;1,47;1,5;1,4;1036;738;298;1520;1104;416;83
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;1;11;22;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;CUSCO;080000;9;152;559;23,64;16,66;1,9;1,89;1,91;1370;284;1086;2608;538;2070;67
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;JUNÍN;120000;1;32;104;28,35;22,97;1,75;1,76;1,5;382;372;10;669;654;15;16
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;LIMA;150000;8;128;346;32,87;26,93;1,54;1,28;1,71;1698;688;1010;2609;883;1726;44
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;LORETO;160000;55;730;1562;13,61;13;1,76;1,56;2,23;3227;2234;993;5687;3476;2211;219
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;9;267;475;7,72;6,8;2,99;2,84;3,05;303;90;213;905;256;649;241
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;PASCO;190000;12;206;599;7,84;8,42;1,56;1,49;3,86;903;875;28;1413;1305;108;37
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;PUNO;210000;1;13;35;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;9;177;408;24,48;20,89;1,88;1,88;1,94;1268;1185;83;2386;2225;161;59
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;UCAYALI;250000;4;47;122;18,01;15,28;1,94;1,73;3,07;269;226;43;522;390;132;21
2022;02;14;RESORT;03;3 ESTRELLAS;ICA;110000;1;51;86;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;14;RESORT;04;4 ESTRELLAS;TUMBES;240000;1;402;1101;87,22;80,33;2,43;2,41;3,67;10201;10069;132;24763;24278;485;508
2022;02;14;RESORT;05;5 ESTRELLAS;ICA;110000;1;115;252;84,44;109,65;1,9;1,9;1,85;4077;3905;172;7737;7418;319;90
2022;02;14;RESORT;TT;TODAS CONSOLIDADAS;ICA;110000;2;166;338;58,5;81,75;1,9;1,9;1,85;4077;3905;172;7737;7418;319;90
2022;02;14;RESORT;TT;TODAS CONSOLIDADAS;TUMBES;240000;1;402;1101;87,22;80,33;2,43;2,41;3,67;10201;10069;132;24763;24278;485;508
2022;02;16;ECOLODGE;13;ECOLODGE;AREQUIPA;040000;1;23;51;6,06;7,56;1,5;1,49;1,51;72;35;37;108;52;56;8
2022;02;16;ECOLODGE;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;1;23;51;6,06;7,56;1,5;1,49;1,51;72;35;37;108;52;56;8
2022;02;16;ECOLODGE;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;1;12;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;AMAZONAS;010000;266;2472;4006;19,07;15,08;1,18;1,18;1,07;14314;14172;142;16919;16767;152;464
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;ÁNCASH;020000;601;5661;9808;20,54;17,86;1,13;1,13;1,43;43272;42920;352;49060;48558;502;988
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;APURÍMAC;030000;482;4391;6755;16,99;13,02;1,15;1,15;1,52;21437;21284;153;24625;24392;233;460
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;AYACUCHO;050000;536;5184;8224;16,62;13,32;1,21;1,21;1,25;25272;25071;201;30665;30414;251;575
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CAJAMARCA;060000;627;6125;9521;16,02;14,33;1,16;1,16;1;33052;33016;36;38201;38165;36;1097
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CALLAO;070000;253;3600;6670;35,16;32,25;1,01;1;1,25;105742;104810;932;106439;105279;1160;944
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CUSCO;080000;1821;17642;31607;17,26;14,45;1,56;1,37;2,04;82129;59318;22811;127899;81387;46512;3315
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;HUANCAVELICA;090000;190;2229;3441;18,22;13,74;1,07;1,07;1;12403;12400;3;13241;13238;3;269
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;HUÁNUCO;100000;474;5278;7808;19,9;16,85;1,1;1,1;1,05;33456;33181;275;36832;36543;289;685
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;JUNÍN;120000;1292;13803;22248;18,36;14,09;1,17;1,17;1,72;74730;74409;321;87791;87240;551;2383
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LAMBAYEQUE;140000;384;3964;5711;20,57;16,34;1,03;1,03;1,1;25352;24700;652;26122;25407;715;540
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;MADRE DE DIOS;170000;307;4223;6964;21,73;17,01;1,17;1,16;1,39;28416;27303;1113;33161;31610;1551;517
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;MOQUEGUA;180000;189;1796;3077;17;12,05;1,43;1,43;1,44;7273;7203;70;10378;10277;101;218
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PASCO;190000;306;3328;5179;19,26;14,87;1,2;1,2;1,11;17956;17901;55;21565;21504;61;573
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PIURA;200000;1015;10456;19071;47,95;37,45;1,72;1,71;1,93;116093;111454;4639;199969;191013;8956;2058
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PUNO;210000;697;6580;11182;22,93;19,14;1,16;1,16;1,07;51793;48906;2887;59923;56835;3088;1194
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;SAN MARTÍN;220000;766;8612;13373;30,71;25,79;1,32;1,31;1,62;73237;71987;1250;96569;94545;2024;1137
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;TACNA;230000;412;3918;7069;10,58;7,9;1,19;1,19;1,22;13120;11309;1811;15638;13432;2206;480
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;TUMBES;240000;216;2236;4380;27,97;21,4;2,07;2,07;2,15;12655;12380;275;26246;25656;590;377
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;UCAYALI;250000;474;5027;7765;20,94;17,09;1,7;1,7;2,02;21842;21474;368;37154;36412;742;912
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AMAZONAS;010000;19;288;452;39,06;36,58;1,3;1,3;1,8;3552;3527;25;4630;4585;45;48
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;ÁNCASH;020000;50;876;1399;30;27,21;1,11;1,11;1;9586;9546;40;10658;10618;40;133
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;APURÍMAC;030000;3;89;132;20,39;14,61;1,05;1,05;0;515;515;0;540;540;0;10
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AREQUIPA;040000;58;982;1549;30,11;23,27;1,19;1,18;3,04;8457;8402;55;10093;9926;167;156
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AYACUCHO;050000;11;269;470;19,38;18,88;2,74;2,74;0;908;908;0;2485;2485;0;43
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CAJAMARCA;060000;29;563;882;12,86;9,85;1,26;1,26;1;1935;1909;26;2432;2406;26;95
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CALLAO;070000;12;238;474;41,82;36,5;1,04;1,04;1,02;4896;4729;167;5101;4931;170;47
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;HUANCAVELICA;090000;2;29;45;49,51;33,57;1;1;0;423;423;0;423;423;0;5
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;HUÁNUCO;100000;25;512;765;53,39;54,81;1,15;1,15;0;10219;10219;0;11740;11740;0;91
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;ICA;110000;15;233;326;28,07;26,4;1;1;0;2410;2410;0;2410;2410;0;26
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;JUNÍN;120000;18;416;799;19,14;13,23;1,33;1,33;1,17;2228;2222;6;2959;2952;7;59
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LAMBAYEQUE;140000;19;273;340;20,72;18,7;1,15;1,15;1,18;1553;1542;11;1780;1767;13;49
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LORETO;160000;6;91;134;12,87;9,01;2,05;2,02;2,63;165;157;8;338;317;21;19
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;MADRE DE DIOS;170000;6;181;318;39,21;32,14;1,09;1,09;1;2616;2599;17;2862;2845;17;28
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;MOQUEGUA;180000;15;222;402;17,36;14,12;1,16;1,16;1;1371;1355;16;1589;1573;16;37
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PASCO;190000;24;504;773;28,17;23,02;2,29;2,29;0;2178;2178;0;4982;4982;0;79
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PIURA;200000;4;76;128;14,14;15,65;1,42;1,42;0;394;394;0;561;561;0;14
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PUNO;210000;32;549;922;22,87;17,66;1,07;1,07;1,02;4272;3860;412;4560;4138;422;77
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;SAN MARTÍN;220000;7;146;229;50,27;51,43;1,27;1,27;1,34;2599;2522;77;3298;3195;103;32
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;TACNA;230000;11;227;413;10,71;8,28;1,1;1,1;2;867;861;6;957;945;12;29
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AMAZONAS;010000;81;1721;2696;23,67;20,51;1,17;1,17;1,75;13196;13033;163;15485;15200;285;278
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;ÁNCASH;020000;171;3244;5665;32,07;28,61;1,13;1,13;1,23;40015;39855;160;45389;45192;197;545
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;APURÍMAC;030000;9;307;506;20,91;17,12;1,14;1,13;2,6;2131;2126;5;2426;2413;13;35
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AREQUIPA;040000;162;3047;5477;26,52;23,36;1,25;1,23;1,64;28726;27574;1152;35822;33935;1887;521
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AYACUCHO;050000;13;306;538;15,78;18,49;1,7;1,7;1,7;1641;1578;63;2786;2679;107;55
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CAJAMARCA;060000;152;3178;4945;17,96;15,05;1,24;1,24;1,17;16784;16582;202;20842;20606;236;497
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CALLAO;070000;8;246;465;49,71;51,03;1,01;1,01;1,04;6594;6518;76;6644;6565;79;39
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CUSCO;080000;100;2159;3973;13,64;11,82;1,62;1,49;2;8104;6022;2082;13144;8974;4170;448
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;HUANCAVELICA;090000;3;85;156;23,11;18,54;1,09;1,08;8;741;740;1;810;802;8;13
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;HUÁNUCO;100000;64;1537;2447;33,96;31,29;1,16;1,16;1,3;18450;18423;27;21441;21406;35;266
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;ICA;110000;110;2215;3781;25,12;21,75;1,32;1,32;1,15;17432;17257;175;23021;22820;201;372
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;JUNÍN;120000;50;1177;2152;26,5;21,77;1,32;1,31;2,09;9947;9880;67;13115;12975;140;192
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LA LIBERTAD;130000;156;2765;4959;25,72;26,98;1,18;1,18;1,26;31684;31352;332;37467;37048;419;497
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LAMBAYEQUE;140000;228;4322;6260;23,05;17,55;1,14;1,14;1,5;26888;26586;302;30763;30309;454;724
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LIMA;150000;256;8289;14817;43,22;39,54;1,28;1,24;2,19;163747;157131;6617;209405;194917;14488;1685
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LORETO;160000;19;412;662;25,25;19,19;1,66;1,64;1,72;2147;1772;375;3557;2912;645;74
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;MADRE DE DIOS;170000;13;357;593;33,67;25,28;1,29;1,29;1,21;3253;3186;67;4197;4116;81;63
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;MOQUEGUA;180000;74;1237;2029;33,62;25,11;2,01;2,01;1,51;7113;6999;114;14268;14096;172;228
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;PASCO;190000;19;393;721;33,13;29,07;1,3;1,3;1,38;4522;4514;8;5869;5858;11;67
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;PIURA;200000;48;1031;1695;34,47;32,14;1,77;1,77;1,73;8607;8200;407;15253;14550;703;198
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;PUNO;210000;61;1117;2048;18,2;13,71;1,37;1,36;1,41;5758;5547;211;7861;7563;298;170
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;SAN MARTÍN;220000;48;1125;1890;39,94;35,88;1,95;1,95;2,07;9732;9557;175;18986;18623;363;245
2022;02;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;136;3205;5816;40,83;37,62;1,32;1,24;2,59;62077;58376;3701;81929;72352;9577;744
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LIMA;150000;6205;52700;91607;26,54;23,93;1,15;1,14;1,35;2444428;2343145;101283;2800654;2664290;136363;37572
2022;02;03;HOSTAL;02;2 ESTRELLAS;LORETO;160000;5;72;112;22,82;22,93;1,48;1,47;1,55;486;439;47;719;646;73;14
2022;02;05;ALBERGUE;TT;TODAS CONSOLIDADAS;ICA;110000;1;10;28;21,07;21,56;1,52;1,51;1,8;111;106;5;169;160;9;4
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;ICA;110000;748;8182;13980;24,7;20,95;1,18;1,18;1,24;69300;62037;7263;82001;73018;8983;1458
2022;02;16;ECOLODGE;13;ECOLODGE;SAN MARTÍN;220000;1;12;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;AREQUIPA;040000;1123;9974;16820;22,71;21,32;1,38;1,32;1,91;72567;64809;7758;100423;85598;14825;1883
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LA LIBERTAD;130000;843;6824;11438;21,9;21,75;1,17;1,16;1,84;59703;59223;480;69665;68781;884;766
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LA LIBERTAD;130000;36;555;971;25,97;25,61;1,54;1,54;1;4525;4511;14;6962;6948;14;95
2022;02;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LORETO;160000;724;6586;10320;17,72;14,95;1,55;1,51;1,69;27795;21150;6645;43194;31954;11240;731
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CUSCO;080000;27;508;839;18,32;16,18;1,08;1,07;1,33;3520;3389;131;3800;3626;174;68
2022;02;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LIMA;150000;92;2068;3648;37,49;33,04;1,09;1,09;1,24;37614;37122;492;41053;40445;609;407
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;TACNA;230000;56;1322;2638;19,69;13,72;1,52;1,52;1,28;6682;6625;57;10131;10058;73;240
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;TUMBES;240000;13;324;680;56,53;30,43;9,01;9,01;0;643;643;0;5794;5794;0;71
2022;02;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;UCAYALI;250000;4;129;229;21,65;12,94;2,02;2,03;1,2;410;405;5;830;824;6;32
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AMAZONAS;010000;28;573;1042;24,58;20,48;1,37;1,38;1,31;4351;3736;615;5976;5170;806;144
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;ÁNCASH;020000;61;1587;2918;30,18;23,08;1,39;1,41;1,18;13608;12138;1470;18857;17116;1741;352
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;APURÍMAC;030000;5;143;245;56,67;39,9;1,48;1,47;1,72;1847;1761;86;2737;2589;148;34
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AREQUIPA;040000;103;2477;4550;24,7;20,8;1,84;1,77;2,41;14383;12850;1533;26502;22801;3701;648
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AYACUCHO;050000;11;340;652;17,58;17,55;2,21;2,18;2,48;1452;1328;124;3204;2897;307;110
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CAJAMARCA;060000;117;2835;4667;23,38;19,76;1,48;1,47;1,68;17498;17273;225;25821;25443;378;591
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CALLAO;070000;4;233;392;39,13;35,4;1,61;1,56;1,84;2414;1959;455;3886;3051;835;47
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CUSCO;080000;90;3045;5987;14,98;12,04;1,91;1,93;1,88;10587;5676;4911;20185;10928;9257;813
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;8,63;6,45;1,39;1,39;0;140;140;0;195;195;0;20
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;HUÁNUCO;100000;15;531;997;22,07;18,3;1,43;1,42;1,6;3583;3459;124;5110;4912;198;106
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;ICA;110000;83;2455;4860;48,76;42,18;1,52;1,52;1,53;37714;33399;4315;57396;50798;6598;576
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;JUNÍN;120000;21;792;1474;20,05;15,36;1,62;1,62;1,82;3904;3848;56;6339;6237;102;194
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LA LIBERTAD;130000;140;3448;6465;38,74;32,52;1,46;1,44;1,98;40404;39221;1183;58866;56529;2337;759
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LAMBAYEQUE;140000;61;1625;2688;31,46;27,34;1,43;1,43;1,68;14342;13797;545;20579;19661;918;327
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LIMA;150000;179;8197;15718;36,9;31,66;1,67;1,47;2,64;83602;69394;14208;139321;101787;37534;1825
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LORETO;160000;30;821;1434;33,64;25,14;2,5;2,47;2,69;4032;3458;574;10094;8552;1542;228
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;MOQUEGUA;180000;11;315;574;43,93;45,91;2,23;2,23;2,22;3309;3244;65;7378;7234;144;66
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;PUNO;210000;32;1002;1911;22;18,43;1,87;1,94;1,65;5262;4141;1121;9863;8018;1845;199
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;SAN MARTÍN;220000;28;864;1579;31,09;27,84;1,69;1,68;2,09;7304;7132;172;12308;11948;360;244
2022;02;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;UCAYALI;250000;16;572;939;33,15;25,18;1,91;1,93;1,68;3465;3175;290;6620;6134;486;133
2022;02;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;AREQUIPA;040000;11;473;942;36,31;28,44;1,86;1,91;1,68;4023;3199;824;7501;6120;1381;163
2022;02;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;CAJAMARCA;060000;3;142;228;57,97;58,87;1,85;1,82;2,23;2036;1922;114;3758;3504;254;72
